Date,Price,Open,High,Low,Vol.,Change %
07-Sep-09,500.71,496.25,502.24,494.12,10.32M,0.01
08-Sep-09,518.90,503.75,523.60,501.34,23.80M,0.04
09-Sep-09,542.11,518.75,543.62,515.50,24.04M,0.04
10-Sep-09,536.86,547.51,559.98,533.15,16.31M,0.01
11-Sep-09,535.21,541.25,542.83,526.25,14.34M,0.00
14-Sep-09,534.88,533.75,539.77,527.88,8.71M,0.00
15-Sep-09,545.23,535.50,546.00,535.50,8.63M,0.02
16-Sep-09,546.00,549.00,554.67,540.90,8.86M,0.00
17-Sep-09,521.54,546.25,550.00,517.75,66.32M,0.04
18-Sep-09,525.64,520.00,528.25,518.77,11.76M,0.01
22-Sep-09,524.49,532.17,534.92,522.02,10.52M,0.00
23-Sep-09,525.42,524.25,531.25,522.50,11.14M,0.00
24-Sep-09,525.24,522.50,532.50,514.50,19.05M,0.00
25-Sep-09,533.75,521.10,536.98,518.77,14.27M,0.02
29-Sep-09,542.76,536.38,545.40,535.00,18.40M,0.02
30-Sep-09,550.41,546.00,553.23,541.25,16.89M,0.01
01-Oct-09,543.59,549.98,549.98,538.50,12.04M,0.01
05-Oct-09,534.77,539.98,543.00,530.33,11.85M,0.02
06-Oct-09,533.52,539.99,539.99,525.50,14.68M,0.00
07-Oct-09,525.33,537.38,539.50,521.02,12.40M,0.02
08-Oct-09,529.91,550.00,558.88,525.00,28.11M,0.01
09-Oct-09,524.94,532.16,532.90,522.50,12.65M,0.01
12-Oct-09,542.26,530.00,546.50,530.00,17.98M,0.03
14-Oct-09,546.05,543.75,549.38,538.16,13.34M,0.01
15-Oct-09,542.88,549.75,555.45,541.25,13.00M,0.01
16-Oct-09,554.69,542.50,556.50,540.25,13.43M,0.02
17-Oct-09,556.30,571.33,571.33,552.83,2.96M,0.00
20-Oct-09,546.14,561.25,570.83,544.46,12.65M,0.02
21-Oct-09,545.55,544.75,552.25,542.16,10.20M,0.00
22-Oct-09,533.80,545.50,545.50,530.25,9.24M,0.02
23-Oct-09,511.84,536.55,538.58,509.40,20.16M,0.04
26-Oct-09,503.84,512.50,517.00,501.00,12.68M,0.02
27-Oct-09,497.75,500.50,502.50,493.75,14.14M,0.01
28-Oct-09,508.54,496.26,510.84,496.26,11.80M,0.02
29-Oct-09,499.85,500.25,510.98,495.10,14.12M,0.02
30-Oct-09,482.79,500.26,508.75,480.50,19.92M,0.03
03-Nov-09,454.64,480.01,481.20,450.56,19.59M,0.06
04-Nov-09,480.18,462.50,482.00,458.18,18.27M,0.06
05-Nov-09,485.29,477.29,487.00,462.75,13.75M,0.01
06-Nov-09,489.38,482.50,493.73,482.50,13.99M,0.01
09-Nov-09,506.10,493.75,508.00,490.40,13.11M,0.03
10-Nov-09,513.62,510.00,525.61,501.25,25.31M,0.01
11-Nov-09,528.50,517.00,532.60,508.91,16.73M,0.03
12-Nov-09,525.31,531.25,536.50,521.00,15.24M,0.01
13-Nov-09,529.88,522.50,532.25,521.02,10.23M,0.01
16-Nov-09,538.40,537.25,540.48,532.91,8.27M,0.02
17-Nov-09,533.09,540.00,540.42,526.75,12.02M,0.01
18-Nov-09,525.01,540.50,540.50,523.52,15.63M,0.02
19-Nov-09,520.95,524.69,527.48,518.23,9.25M,0.01
20-Nov-09,530.83,520.00,533.74,516.25,12.35M,0.02
23-Nov-09,548.74,540.00,551.94,533.26,22.11M,0.03
24-Nov-09,544.30,548.00,551.25,542.02,13.89M,0.01
25-Nov-09,548.67,546.44,556.48,542.48,16.61M,0.01
26-Nov-09,531.88,555.50,555.50,526.65,10.16M,0.03
27-Nov-09,522.98,525.00,529.00,505.50,11.64M,0.02
30-Nov-09,531.75,531.25,539.45,527.00,8.26M,0.02
01-Dec-09,549.00,537.50,550.00,533.60,5.72M,0.03
02-Dec-09,550.23,552.62,559.33,545.60,9.45M,0.00
03-Dec-09,549.83,552.45,560.00,546.05,7.96M,0.00
04-Dec-09,544.20,545.50,553.50,540.15,6.38M,0.01
07-Dec-09,527.50,544.00,547.05,525.00,9.45M,0.03
08-Dec-09,540.17,530.00,542.23,527.58,9.34M,0.02
09-Dec-09,535.92,535.00,539.00,531.08,5.11M,0.01
10-Dec-09,535.90,536.85,541.00,531.00,5.92M,0.00
11-Dec-09,535.62,540.00,544.00,532.25,7.06M,0.00
14-Dec-09,533.98,534.00,542.00,531.50,6.37M,0.00
15-Dec-09,525.80,534.00,537.00,524.00,6.71M,0.02
16-Dec-09,523.58,524.95,527.50,519.05,6.75M,0.00
17-Dec-09,517.48,527.40,527.40,515.00,6.49M,0.01
18-Dec-09,503.82,517.50,517.50,502.50,10.05M,0.03
21-Dec-09,508.48,500.50,515.40,495.00,11.24M,0.01
22-Dec-09,509.60,509.10,514.40,505.65,6.37M,0.00
23-Dec-09,533.10,512.50,533.95,510.70,9.81M,0.05
24-Dec-09,538.15,537.50,541.90,529.17,7.38M,0.01
29-Dec-09,540.12,539.50,544.50,535.00,5.56M,0.00
30-Dec-09,538.02,539.90,542.50,534.75,4.24M,0.00
31-Dec-09,545.27,542.00,548.00,540.67,8.02M,0.01
04-Jan-10,537.75,545.55,545.55,510.93,35.04M,0.01
05-Jan-10,535.35,574.95,574.95,532.70,9.78M,0.00
06-Jan-10,544.00,539.95,547.25,535.33,10.83M,0.02
07-Jan-10,553.02,544.00,557.50,539.00,11.98M,0.02
08-Jan-10,551.58,554.00,556.90,548.00,6.91M,0.00
11-Jan-10,540.75,567.35,574.85,525.00,86.24M,0.02
12-Jan-10,542.17,547.50,568.65,538.50,14.99M,0.00
13-Jan-10,544.30,544.00,546.00,534.30,7.02M,0.00
14-Jan-10,560.85,543.00,562.40,543.00,11.22M,0.03
15-Jan-10,555.38,562.90,569.45,552.52,8.58M,0.01
18-Jan-10,549.75,553.50,558.23,545.98,6.48M,0.01
19-Jan-10,542.50,550.00,553.02,541.33,5.97M,0.01
20-Jan-10,538.75,547.50,548.55,536.00,8.84M,0.01
21-Jan-10,527.02,537.50,538.50,525.12,8.51M,0.02
22-Jan-10,526.92,520.50,535.50,514.75,18.23M,0.00
25-Jan-10,521.02,524.83,527.20,518.35,6.12M,0.01
27-Jan-10,513.77,517.00,525.00,510.00,11.36M,0.01
28-Jan-10,518.58,520.00,523.23,512.50,15.19M,0.01
29-Jan-10,523.10,516.45,525.90,509.05,10.67M,0.01
01-Feb-10,522.70,518.75,527.50,517.77,5.55M,0.00
02-Feb-10,513.65,526.00,528.17,512.05,7.89M,0.02
03-Feb-10,516.98,515.55,524.20,515.55,6.88M,0.01
04-Feb-10,509.57,519.00,519.00,507.00,5.47M,0.01
05-Feb-10,490.85,487.50,503.88,487.50,13.66M,0.04
06-Feb-10,496.88,495.00,498.75,492.70,1.29M,0.01
08-Feb-10,497.18,492.50,502.18,487.50,11.84M,0.00
09-Feb-10,496.62,496.88,499.00,491.35,6.53M,0.00
10-Feb-10,492.55,499.95,499.95,491.00,8.35M,0.01
11-Feb-10,507.57,494.62,509.90,494.25,10.72M,0.03
15-Feb-10,505.00,513.50,513.50,503.80,6.17M,0.01
16-Feb-10,508.88,505.05,510.50,502.50,4.60M,0.01
17-Feb-10,516.27,512.50,518.90,511.02,7.15M,0.01
18-Feb-10,498.90,515.00,519.17,497.50,9.07M,0.03
19-Feb-10,491.60,497.50,497.50,488.57,8.12M,0.01
22-Feb-10,488.98,497.65,500.00,485.00,5.80M,0.01
23-Feb-10,487.68,487.00,491.50,485.00,5.93M,0.00
24-Feb-10,489.40,485.00,492.85,483.32,5.71M,0.00
25-Feb-10,481.55,490.05,492.50,479.57,8.67M,0.02
26-Feb-10,489.48,484.50,497.50,483.12,10.32M,0.02
02-Mar-10,491.60,492.50,499.50,489.70,8.33M,0.00
03-Mar-10,512.40,494.00,514.00,494.00,12.17M,0.04
04-Mar-10,507.00,520.00,520.00,504.00,9.50M,0.01
05-Mar-10,504.90,511.00,513.00,502.55,5.38M,0.00
08-Mar-10,502.05,510.60,513.50,501.00,5.46M,0.01
09-Mar-10,495.18,503.25,505.90,494.02,7.98M,0.01
10-Mar-10,504.38,497.50,509.45,494.65,11.34M,0.02
11-Mar-10,508.23,505.00,510.00,503.50,6.67M,0.01
12-Mar-10,510.80,507.50,516.50,507.00,10.21M,0.01
15-Mar-10,514.02,511.00,515.98,506.55,8.29M,0.01
16-Mar-10,533.98,516.00,535.90,514.50,15.54M,0.04
17-Mar-10,534.85,537.40,541.25,532.90,9.87M,0.00
18-Mar-10,538.48,537.00,540.80,532.05,6.99M,0.01
19-Mar-10,546.02,539.40,548.25,535.08,9.02M,0.01
22-Mar-10,536.98,531.00,549.50,531.00,9.36M,0.02
23-Mar-10,545.70,538.98,546.98,538.48,9.15M,0.02
25-Mar-10,545.73,548.00,548.50,538.70,10.50M,0.00
26-Mar-10,550.23,548.50,555.50,547.58,8.26M,0.01
29-Mar-10,546.65,551.85,554.98,545.50,9.26M,0.01
30-Mar-10,544.08,548.00,552.85,541.50,8.66M,0.00
31-Mar-10,537.12,546.45,547.50,535.65,9.90M,0.01
01-Apr-10,546.02,539.00,549.25,538.50,5.72M,0.02
05-Apr-10,562.95,548.25,564.83,548.25,9.10M,0.03
06-Apr-10,561.60,564.00,566.50,560.10,5.71M,0.00
07-Apr-10,564.85,562.50,574.85,561.55,9.24M,0.01
08-Apr-10,553.27,566.50,568.25,550.75,6.73M,0.02
09-Apr-10,562.35,554.10,565.50,554.10,7.69M,0.02
12-Apr-10,563.67,572.50,572.50,561.33,5.81M,0.00
13-Apr-10,560.45,564.00,567.00,555.65,6.39M,0.01
15-Apr-10,545.35,562.50,567.45,543.52,11.10M,0.03
16-Apr-10,542.12,543.05,547.50,535.58,8.32M,0.01
19-Apr-10,530.90,539.90,539.90,525.50,7.49M,0.02
20-Apr-10,531.60,534.92,539.88,527.17,7.66M,0.00
21-Apr-10,527.05,535.00,536.85,524.08,8.77M,0.01
22-Apr-10,537.88,525.25,546.95,525.02,11.70M,0.02
23-Apr-10,544.10,540.00,548.00,540.00,10.62M,0.01
26-Apr-10,535.62,540.00,548.90,531.75,7.61M,0.02
27-Apr-10,530.62,531.50,534.00,527.50,6.39M,0.01
28-Apr-10,508.62,526.98,526.98,506.00,18.34M,0.04
29-Apr-10,517.52,512.00,519.95,509.57,10.72M,0.02
30-Apr-10,516.80,520.00,523.60,515.00,7.23M,0.00
03-May-10,511.88,513.00,516.30,509.05,5.73M,0.01
04-May-10,510.57,512.10,519.50,506.75,7.93M,0.00
05-May-10,510.32,505.00,511.77,501.65,6.85M,0.00
06-May-10,503.93,509.90,511.65,502.00,10.91M,0.01
07-May-10,516.40,488.00,530.00,488.00,32.95M,0.02
10-May-10,539.70,525.50,541.00,520.00,17.40M,0.05
11-May-10,533.90,544.50,544.50,531.67,12.04M,0.01
12-May-10,541.48,538.02,544.73,532.02,6.99M,0.01
13-May-10,535.90,531.00,546.70,531.00,5.46M,0.01
14-May-10,521.83,533.85,535.50,517.50,8.30M,0.03
17-May-10,508.27,517.35,517.35,504.50,9.42M,0.03
18-May-10,510.30,510.00,516.73,503.90,7.06M,0.00
19-May-10,499.32,508.50,508.88,497.55,11.93M,0.02
20-May-10,499.98,500.50,506.50,496.88,8.49M,0.00
21-May-10,497.77,494.95,499.93,488.05,8.76M,0.00
24-May-10,511.32,509.00,524.48,508.23,11.30M,0.03
25-May-10,492.82,512.50,512.50,491.38,11.54M,0.04
26-May-10,504.02,497.45,505.00,495.50,6.28M,0.02
27-May-10,511.12,505.50,513.85,500.80,12.53M,0.01
28-May-10,518.33,514.98,519.50,507.25,8.02M,0.01
31-May-10,522.80,515.08,524.25,514.38,7.57M,0.01
01-Jun-10,505.27,521.65,522.50,502.05,8.90M,0.03
02-Jun-10,505.52,507.50,510.50,501.68,9.02M,0.00
03-Jun-10,515.40,509.95,519.00,509.95,7.82M,0.02
04-Jun-10,515.60,515.50,518.00,511.23,6.44M,0.00
07-Jun-10,503.88,507.50,507.50,500.00,6.17M,0.02
08-Jun-10,498.20,504.85,506.35,497.55,6.96M,0.01
09-Jun-10,503.52,500.10,507.50,500.00,6.97M,0.01
10-Jun-10,507.68,505.00,508.73,503.57,6.38M,0.01
11-Jun-10,523.20,512.50,525.42,510.50,10.66M,0.03
14-Jun-10,531.75,527.45,535.00,524.55,7.27M,0.02
15-Jun-10,533.05,532.60,534.95,525.05,8.68M,0.00
16-Jun-10,528.98,535.00,536.33,527.55,5.41M,0.01
17-Jun-10,535.70,531.65,538.50,529.15,9.62M,0.01
18-Jun-10,527.17,540.10,544.90,525.27,17.50M,0.02
21-Jun-10,532.83,530.50,535.85,530.50,5.39M,0.01
22-Jun-10,531.90,531.50,537.40,528.48,5.90M,0.00
23-Jun-10,529.35,529.85,533.75,527.00,5.33M,0.00
24-Jun-10,526.02,529.50,532.90,523.65,8.60M,0.01
25-Jun-10,531.48,525.00,534.00,521.50,9.29M,0.01
28-Jun-10,545.08,537.00,546.00,532.58,14.39M,0.03
29-Jun-10,533.73,545.50,545.50,532.10,6.50M,0.02
30-Jun-10,544.92,530.00,546.98,528.75,12.18M,0.02
01-Jul-10,538.12,542.00,543.17,533.25,6.09M,0.01
02-Jul-10,534.48,538.00,541.98,532.65,5.01M,0.01
05-Jul-10,534.15,535.00,536.58,531.35,2.93M,0.00
06-Jul-10,536.95,532.75,540.95,532.75,4.23M,0.01
07-Jul-10,526.77,537.00,537.40,525.50,6.28M,0.02
08-Jul-10,528.55,530.00,534.77,527.62,5.48M,0.00
09-Jul-10,528.83,531.98,533.00,526.77,5.93M,0.00
12-Jul-10,528.12,530.00,533.98,526.02,5.74M,0.00
13-Jul-10,537.15,528.62,538.88,528.62,6.88M,0.02
14-Jul-10,535.23,540.00,547.23,533.62,7.30M,0.00
15-Jul-10,536.73,535.98,540.45,534.05,6.34M,0.00
16-Jul-10,531.48,535.52,537.00,530.00,4.01M,0.01
19-Jul-10,528.02,529.05,532.95,526.90,4.48M,0.01
20-Jul-10,526.48,528.50,532.95,524.55,3.13M,0.00
21-Jul-10,529.20,529.45,531.50,527.83,4.49M,0.01
22-Jul-10,529.50,529.20,530.42,523.80,7.26M,0.00
23-Jul-10,530.23,531.98,535.45,528.40,6.30M,0.00
26-Jul-10,526.55,531.75,533.70,525.12,4.17M,0.01
27-Jul-10,526.75,529.42,530.58,525.55,5.55M,0.00
28-Jul-10,510.62,531.50,536.83,509.00,24.20M,0.03
29-Jul-10,505.07,514.25,514.25,504.00,21.16M,0.01
30-Jul-10,504.82,507.48,510.18,503.62,8.80M,0.00
02-Aug-10,507.27,508.00,510.90,505.70,5.80M,0.00
03-Aug-10,513.88,509.57,515.45,507.00,9.19M,0.01
04-Aug-10,508.02,514.00,515.50,506.27,8.37M,0.01
05-Aug-10,503.52,509.98,511.85,502.52,8.37M,0.01
06-Aug-10,500.05,504.45,505.05,499.25,9.12M,0.01
09-Aug-10,496.80,500.00,503.00,496.00,10.17M,0.01
10-Aug-10,493.95,495.50,501.20,493.15,9.14M,0.01
11-Aug-10,491.62,494.90,497.45,490.05,10.02M,0.00
12-Aug-10,486.30,490.00,491.62,485.00,11.39M,0.01
13-Aug-10,489.55,485.25,496.90,485.25,13.95M,0.01
16-Aug-10,488.45,490.00,495.95,487.50,6.41M,0.00
17-Aug-10,485.32,490.00,492.48,485.00,6.76M,0.01
18-Aug-10,482.30,486.50,488.50,479.18,11.36M,0.01
19-Aug-10,488.60,481.85,492.45,481.85,9.45M,0.01
20-Aug-10,494.32,488.60,496.70,486.25,9.60M,0.01
23-Aug-10,488.45,496.02,496.02,487.80,6.19M,0.01
24-Aug-10,486.20,488.45,490.50,483.65,8.81M,0.00
25-Aug-10,483.90,485.00,488.93,482.75,8.51M,0.00
26-Aug-10,478.23,485.00,486.50,477.52,12.73M,0.01
27-Aug-10,474.80,479.45,480.45,473.27,11.12M,0.01
30-Aug-10,473.98,476.05,482.40,472.50,5.44M,0.00
31-Aug-10,459.60,472.32,474.98,457.50,21.31M,0.03
01-Sep-10,468.10,462.52,471.90,460.50,12.75M,0.02
02-Sep-10,468.73,472.50,473.32,468.00,8.09M,0.00
03-Sep-10,462.85,470.00,470.80,462.10,6.60M,0.01
06-Sep-10,476.32,465.48,478.85,461.15,15.51M,0.03
07-Sep-10,481.15,477.50,484.85,476.50,12.97M,0.01
08-Sep-10,479.80,477.55,482.35,476.00,5.32M,0.00
09-Sep-10,479.27,481.48,483.60,477.60,4.62M,0.00
13-Sep-10,496.25,486.00,497.75,482.68,12.56M,0.04
14-Sep-10,494.07,497.75,501.50,492.18,8.90M,0.00
15-Sep-10,506.95,494.50,509.35,494.50,15.34M,0.03
16-Sep-10,500.18,506.05,507.68,498.60,8.48M,0.01
17-Sep-10,513.67,502.50,515.70,502.50,14.61M,0.03
20-Sep-10,520.70,514.50,521.98,510.55,13.91M,0.01
21-Sep-10,517.58,521.00,524.25,512.52,9.76M,0.01
22-Sep-10,510.02,517.00,521.85,507.50,11.83M,0.01
23-Sep-10,498.82,510.02,512.00,498.00,10.53M,0.02
24-Sep-10,500.82,500.00,504.50,496.05,10.36M,0.00
27-Sep-10,505.10,504.00,509.95,502.55,7.53M,0.01
28-Sep-10,499.25,504.15,506.00,496.50,9.00M,0.01
29-Sep-10,499.50,500.00,504.50,497.50,8.13M,0.00
30-Sep-10,493.62,501.00,501.00,489.05,13.25M,0.01
01-Oct-10,503.95,496.00,505.00,495.00,8.73M,0.02
04-Oct-10,508.93,507.48,512.90,507.48,9.68M,0.01
05-Oct-10,511.93,508.00,515.90,504.50,10.49M,0.01
06-Oct-10,522.48,515.00,523.50,513.48,12.86M,0.02
07-Oct-10,519.58,522.48,527.88,516.25,14.42M,0.01
08-Oct-10,524.83,523.35,527.40,515.27,9.54M,0.01
11-Oct-10,534.60,528.00,536.12,526.55,11.79M,0.02
12-Oct-10,527.80,534.00,534.70,523.08,6.39M,0.01
13-Oct-10,536.52,528.05,537.00,527.35,10.96M,0.02
14-Oct-10,529.50,537.50,540.75,527.10,11.16M,0.01
15-Oct-10,520.17,530.00,534.00,517.80,5.30M,0.02
18-Oct-10,523.73,521.12,532.48,516.62,10.15M,0.01
19-Oct-10,522.20,532.50,534.35,519.62,8.49M,0.00
20-Oct-10,524.73,519.70,532.20,519.00,8.34M,0.00
21-Oct-10,540.83,526.00,543.92,524.60,17.04M,0.03
22-Oct-10,540.90,542.73,546.90,537.17,8.97M,0.00
25-Oct-10,545.17,544.00,550.95,543.00,8.24M,0.01
26-Oct-10,549.42,545.45,550.48,543.55,7.06M,0.01
27-Oct-10,546.38,549.00,555.00,541.62,10.03M,0.01
28-Oct-10,541.00,549.70,550.45,537.30,16.54M,0.01
29-Oct-10,548.12,543.85,553.60,540.25,13.59M,0.01
01-Nov-10,546.60,560.50,562.45,544.62,13.95M,0.00
02-Nov-10,537.42,547.70,547.70,535.15,9.31M,0.02
03-Nov-10,532.65,541.00,542.45,531.33,9.12M,0.01
04-Nov-10,552.52,538.95,553.50,537.50,11.11M,0.04
05-Nov-10,552.85,557.00,558.75,550.15,2.92M,0.00
08-Nov-10,555.92,556.95,559.50,550.27,10.22M,0.01
09-Nov-10,554.27,556.12,560.25,548.62,7.04M,0.00
10-Nov-10,551.10,553.35,558.45,549.60,5.44M,0.01
11-Nov-10,539.95,553.00,555.90,538.00,5.80M,0.02
12-Nov-10,530.92,540.08,543.70,528.50,8.75M,0.02
15-Nov-10,527.35,533.55,533.95,519.10,7.35M,0.01
16-Nov-10,515.25,529.50,529.50,513.27,9.07M,0.02
18-Nov-10,516.48,524.90,524.90,507.00,10.41M,0.00
19-Nov-10,498.12,518.00,518.00,493.55,11.35M,0.04
22-Nov-10,506.12,501.75,508.23,498.60,8.67M,0.02
23-Nov-10,497.80,502.32,502.50,487.50,15.14M,0.02
24-Nov-10,498.02,499.50,508.90,493.02,9.01M,0.00
25-Nov-10,489.75,501.00,501.50,486.50,13.31M,0.02
26-Nov-10,481.18,492.50,495.20,479.15,14.01M,0.02
29-Nov-10,499.20,484.75,501.23,481.20,10.70M,0.04
30-Nov-10,492.80,499.90,504.35,490.55,13.94M,0.01
01-Dec-10,494.40,492.50,498.70,491.52,8.56M,0.00
02-Dec-10,505.57,499.50,506.73,497.52,11.35M,0.02
03-Dec-10,502.95,507.00,512.00,499.00,8.98M,0.01
06-Dec-10,510.07,507.93,515.00,506.50,8.13M,0.01
07-Dec-10,515.38,510.00,519.85,510.00,10.24M,0.01
08-Dec-10,510.27,512.45,513.88,505.57,7.77M,0.01
09-Dec-10,492.25,512.27,516.92,489.38,14.50M,0.04
10-Dec-10,511.95,493.40,515.00,489.68,12.13M,0.04
13-Dec-10,520.88,512.02,523.00,505.00,7.70M,0.02
14-Dec-10,527.62,521.50,530.00,521.00,9.18M,0.01
15-Dec-10,526.95,527.00,532.00,518.00,9.80M,0.00
16-Dec-10,528.42,528.85,530.00,520.02,7.10M,0.00
20-Dec-10,528.38,522.50,534.00,522.30,7.25M,0.00
21-Dec-10,536.58,529.95,537.45,529.12,7.36M,0.02
22-Dec-10,528.02,536.40,537.50,524.17,6.92M,0.02
23-Dec-10,529.70,528.90,532.35,525.25,6.67M,0.00
24-Dec-10,529.85,526.50,532.25,525.00,4.32M,0.00
27-Dec-10,527.62,529.15,534.40,525.58,2.64M,0.00
28-Dec-10,523.95,528.15,529.85,521.12,4.05M,0.01
29-Dec-10,524.30,524.15,527.50,523.15,5.11M,0.00
30-Dec-10,525.60,526.20,527.88,523.12,6.66M,0.00
31-Dec-10,529.35,529.02,533.25,526.60,4.56M,0.01
03-Jan-11,527.80,532.50,533.25,526.30,4.76M,0.00
04-Jan-11,538.55,530.00,539.95,528.65,10.07M,0.02
05-Jan-11,537.90,540.00,545.00,535.00,11.86M,0.00
06-Jan-11,542.80,539.00,545.70,537.27,9.95M,0.01
07-Jan-11,532.70,540.65,543.88,529.00,8.17M,0.02
10-Jan-11,516.73,532.70,535.23,510.60,8.45M,0.03
11-Jan-11,506.88,520.00,524.35,499.30,9.67M,0.02
12-Jan-11,515.40,510.32,517.83,501.50,10.60M,0.02
13-Jan-11,507.68,515.00,519.58,505.55,11.13M,0.02
14-Jan-11,500.75,507.02,514.90,499.00,8.74M,0.01
17-Jan-11,498.95,501.50,504.00,496.02,6.42M,0.00
18-Jan-11,497.43,502.43,504.00,495.00,6.80M,0.00
19-Jan-11,490.07,499.80,502.50,487.50,10.74M,0.01
20-Jan-11,484.93,488.80,488.80,477.27,18.90M,0.01
21-Jan-11,493.40,487.50,496.25,486.50,8.93M,0.02
24-Jan-11,485.80,497.55,497.95,482.05,10.17M,0.02
25-Jan-11,479.25,488.55,492.48,478.12,9.29M,0.01
27-Jan-11,471.35,483.00,483.70,470.00,12.85M,0.02
28-Jan-11,456.50,472.50,472.95,451.00,15.48M,0.03
31-Jan-11,459.65,454.43,464.43,451.55,11.58M,0.01
01-Feb-11,447.75,462.55,463.85,444.27,17.33M,0.03
02-Feb-11,460.65,455.00,463.95,453.65,13.01M,0.03
03-Feb-11,471.95,464.00,473.75,457.50,7.79M,0.02
04-Feb-11,460.00,473.70,473.70,456.57,9.47M,0.03
07-Feb-11,464.52,462.85,469.40,457.20,6.67M,0.01
08-Feb-11,457.62,467.85,467.85,455.62,9.00M,0.01
09-Feb-11,457.15,454.20,468.60,451.82,17.48M,0.00
10-Feb-11,449.82,456.25,460.40,442.55,12.96M,0.02
11-Feb-11,454.98,449.98,457.50,444.02,9.15M,0.01
14-Feb-11,457.40,453.05,459.12,447.05,13.78M,0.01
15-Feb-11,470.85,457.20,472.40,455.65,12.47M,0.03
16-Feb-11,472.07,469.15,475.40,469.05,5.05M,0.00
17-Feb-11,476.98,473.93,477.73,468.12,6.44M,0.01
18-Feb-11,467.77,478.02,481.50,466.00,7.20M,0.02
21-Feb-11,478.18,468.05,480.45,467.10,11.72M,0.02
22-Feb-11,492.43,496.00,504.70,489.62,40.65M,0.03
23-Feb-11,497.82,493.20,501.15,492.50,14.26M,0.01
24-Feb-11,482.10,498.00,499.30,479.18,15.04M,0.03
25-Feb-11,483.12,490.35,491.12,477.27,6.90M,0.00
28-Feb-11,482.12,485.10,497.15,480.00,10.28M,0.00
01-Mar-11,494.43,486.85,496.35,483.60,5.77M,0.03
03-Mar-11,488.70,487.60,492.50,484.05,8.92M,0.01
04-Mar-11,491.10,492.32,497.40,489.05,7.05M,0.00
07-Mar-11,488.52,487.05,491.65,482.00,5.40M,0.01
08-Mar-11,492.48,489.00,496.20,489.00,5.51M,0.01
09-Mar-11,496.93,494.35,502.20,484.05,14.85M,0.01
10-Mar-11,492.38,496.35,496.50,491.00,4.50M,0.01
11-Mar-11,496.02,489.40,497.45,486.07,6.86M,0.01
14-Mar-11,509.18,496.48,510.38,496.12,13.17M,0.03
15-Mar-11,518.62,498.98,524.80,494.45,25.81M,0.02
16-Mar-11,523.55,522.50,527.50,519.05,9.42M,0.01
17-Mar-11,515.42,519.65,524.40,514.00,5.66M,0.02
18-Mar-11,496.50,517.50,517.50,493.30,18.52M,0.04
21-Mar-11,495.15,499.52,500.00,490.55,7.11M,0.00
22-Mar-11,499.82,496.52,502.45,496.07,4.48M,0.01
23-Mar-11,506.62,499.93,508.32,497.90,5.22M,0.01
24-Mar-11,505.15,507.95,510.98,501.93,5.14M,0.00
25-Mar-11,513.30,511.95,514.98,505.00,7.04M,0.02
28-Mar-11,512.85,513.12,518.17,507.15,8.72M,0.00
29-Mar-11,511.38,510.00,516.00,509.80,8.28M,0.00
30-Mar-11,516.25,513.75,518.75,512.05,5.60M,0.01
31-Mar-11,524.55,517.25,527.45,517.25,14.40M,0.02
01-Apr-11,518.20,524.52,532.95,515.50,8.58M,0.01
04-Apr-11,525.33,520.00,527.40,514.50,5.99M,0.01
05-Apr-11,523.83,526.25,529.50,520.00,4.92M,0.00
06-Apr-11,522.42,522.50,527.12,520.00,4.15M,0.00
07-Apr-11,520.95,522.52,523.77,517.55,4.65M,0.00
08-Apr-11,511.95,521.00,525.45,510.32,5.48M,0.02
11-Apr-11,502.65,506.50,509.73,501.82,5.16M,0.02
13-Apr-11,510.90,500.93,512.00,498.30,8.74M,0.02
15-Apr-11,510.48,509.32,512.42,502.50,6.48M,0.00
18-Apr-11,504.57,509.60,522.35,500.30,6.76M,0.01
19-Apr-11,505.82,502.35,508.73,499.38,5.50M,0.00
20-Apr-11,512.95,508.00,515.25,504.10,4.72M,0.01
21-Apr-11,520.30,517.40,522.10,515.00,6.83M,0.01
25-Apr-11,504.68,507.00,510.50,502.57,8.29M,0.03
26-Apr-11,500.57,504.50,504.50,498.77,8.07M,0.01
27-Apr-11,493.05,502.50,504.55,490.05,11.30M,0.02
28-Apr-11,486.20,496.00,496.50,485.00,16.33M,0.01
29-Apr-11,491.88,487.50,494.00,485.65,6.83M,0.01
02-May-11,482.38,491.95,493.40,480.65,6.22M,0.02
03-May-11,471.95,482.55,483.70,470.52,10.07M,0.02
04-May-11,473.82,472.50,478.38,470.00,5.33M,0.00
05-May-11,474.98,472.50,481.77,471.82,8.95M,0.00
06-May-11,477.52,476.50,480.00,474.55,5.90M,0.01
09-May-11,479.65,480.00,483.02,475.70,3.66M,0.00
10-May-11,475.38,479.65,481.95,473.27,3.72M,0.01
11-May-11,477.73,477.00,479.20,471.75,3.75M,0.00
12-May-11,472.75,475.75,477.38,470.50,4.21M,0.01
13-May-11,474.00,472.62,481.00,468.98,6.36M,0.00
16-May-11,472.50,475.00,475.70,470.77,3.20M,0.00
17-May-11,460.32,472.82,473.40,458.62,7.95M,0.03
18-May-11,450.93,460.00,461.93,449.18,11.34M,0.02
19-May-11,457.75,454.20,461.00,452.38,8.26M,0.02
20-May-11,461.60,459.23,462.90,455.15,6.34M,0.01
23-May-11,454.70,459.50,461.00,451.65,6.78M,0.01
